noise_fraction,trial,method,auprc,improvement_survives
0.05,46,baseline:pressure_anisotropy_abs,0.1542272445556395,False
0.05,46,nonlinear_invariant,0.5568584219629005,False
0.05,46,sparse_invariant,0.35100448751542257,False
0.05,47,baseline:D_e_abs,0.3964279460510261,False
0.05,47,baseline:D_e_normalized,0.05709897358028888,False
0.05,47,baseline:D_e_positive,0.31457678422600993,False
0.05,47,baseline:E_parallel_abs,0.22397031041462692,False
0.05,47,baseline:E_prime_magnitude,0.2185435146430611,False
0.05,47,baseline:J_magnitude,0.7150958789444702,False
0.05,47,baseline:Q,0.0856029375471316,False
0.05,47,baseline:pressure_anisotropy_abs,0.15269923897979773,False
0.05,47,nonlinear_invariant,0.5244813177806967,False
0.05,47,sparse_invariant,0.33463298842532746,False
0.05,48,baseline:D_e_abs,0.38107259886548905,False
0.05,48,baseline:D_e_normalized,0.05675857512541107,False
0.05,48,baseline:D_e_positive,0.31503728730115627,False
0.05,48,baseline:E_parallel_abs,0.23951430568416046,False
0.05,48,baseline:E_prime_magnitude,0.21699281828634412,False
0.05,48,baseline:J_magnitude,0.7120216393974238,False
0.05,48,baseline:Q,0.08273509863242175,False
0.05,48,baseline:pressure_anisotropy_abs,0.14970989464316062,False
0.05,48,nonlinear_invariant,0.5253420224048612,False
0.05,48,sparse_invariant,0.298663565237783,False
0.05,49,baseline:D_e_abs,0.38020522330353795,False
0.05,49,baseline:D_e_normalized,0.06139094160212332,False
0.05,49,baseline:D_e_positive,0.31984814395137456,False
0.05,49,baseline:E_parallel_abs,0.2445381445884448,False
0.05,49,baseline:E_prime_magnitude,0.21559393369343258,False
0.05,49,baseline:J_magnitude,0.7078570035627774,False
0.05,49,baseline:Q,0.09490675550979334,False
0.05,49,baseline:pressure_anisotropy_abs,0.14757021336359294,False
0.05,49,nonlinear_invariant,0.524714771968329,False
0.05,49,sparse_invariant,0.3247608172951406,False
